insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (1, 'Rosalie', 'Armes', 'rarmes0@bloglines.com', 'Female', 'Dodge', 'Avenger', '2020-06-02', '2022-05-21');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (265, 'Aeriela', 'Domenicone', 'adomenicone7c@domainmarket.com', 'Female', 'Land Rover', 'Freelander', '2018-08-07', '2017-12-07');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (266, 'Danya', 'Muzzullo', 'dmuzzullo7d@livejournal.com', 'Female', 'Hyundai', 'Accent', '2019-03-14', '2020-07-25');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (267, 'Perri', 'Littleover', 'plittleover7e@artisteer.com', 'Female', 'Buick', 'LeSabre', '2019-09-10', '2021-12-15');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (268, 'Amandi', 'Scamerdine', 'ascamerdine7f@opensource.org', 'Female', 'Oldsmobile', 'Intrigue', '2018-10-01', '2021-01-26');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (269, 'Rowan', 'Smithyman', 'rsmithyman7g@seesaa.net', 'Male', 'Mercedes-Benz', 'S-Class', '2017-11-04', '2018-08-15');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (270, 'Lorrie', 'Menloe', 'lmenloe7h@ameblo.jp', 'Female', 'Toyota', 'RAV4', '2018-04-13', '2020-03-29');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (271, 'Joachim', 'Laminman', 'jlaminman7i@alibaba.com', 'Male', 'GMC', 'Sierra 3500', '2017-12-23', '2020-03-17');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (272, 'Zared', 'Radenhurst', 'zradenhurst7j@mediafire.com', 'Male', 'Eagle', 'Talon', '2018-01-27', '2020-09-02');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (273, 'Lowrance', 'O''Luby', 'loluby7k@ucla.edu', 'Male', 'Honda', 'S2000', '2021-05-17', '2018-01-20');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (274, 'Lannie', 'Garvill', 'lgarvill7l@scientificamerican.com', 'Male', 'Ford', 'Freestar', '2021-02-27', '2018-01-20');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (275, 'Rachelle', 'Kamenar', 'rkamenar7m@pen.io', 'Polygender', 'Volvo', 'XC90', '2018-05-14', '2020-04-29');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (276, 'Towney', 'Bagshaw', 'tbagshaw7n@soundcloud.com', 'Male', 'Ford', 'Mustang', '2020-01-13', '2019-05-07');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (277, 'Jamil', 'Blenkinsopp', 'jblenkinsopp7o@unc.edu', 'Male', 'Volkswagen', 'Touareg', '2018-07-25', '2020-08-22');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (278, 'Quintilla', 'Anscott', 'qanscott7p@sphinn.com', 'Female', 'Dodge', 'Stratus', '2020-05-13', '2019-09-09');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (279, 'Rozella', 'Farress', 'rfarress7q@arizona.edu', 'Female', 'Mitsubishi', 'Pajero', '2019-11-12', '2022-06-14');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (280, 'Franky', 'Lohan', 'flohan7r@microsoft.com', 'Female', 'Lincoln', 'Navigator', '2018-03-13', '2018-11-09');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (281, 'Vivi', 'Petrov', 'vpetrov7s@cargocollective.com', 'Female', 'Mazda', 'CX-9', '2021-08-27', '2018-01-07');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (282, 'Haleigh', 'Beswell', 'hbeswell7t@sakura.ne.jp', 'Male', 'Buick', 'Riviera', '2022-04-16', '2019-04-22');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (283, 'Ginger', 'Coldicott', 'gcoldicott7u@sbwire.com', 'Male', 'Ford', 'Crown Victoria', '2020-10-11', '2021-05-27');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (284, 'Hollyanne', 'Chalfant', 'hchalfant7v@wikia.com', 'Genderfluid', 'Honda', 'CR-V', '2018-04-22', '2018-12-13');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (285, 'Carl', 'Divver', 'cdivver7w@cbsnews.com', 'Male', 'Cadillac', 'Allante', '2021-05-27', '2021-10-18');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (286, 'Idette', 'Cannop', 'icannop7x@smugmug.com', 'Polygender', 'Chevrolet', 'Avalanche', '2018-02-21', '2020-07-06');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (287, 'Lidia', 'Ridsdell', 'lridsdell7y@miibeian.gov.cn', 'Female', 'Ford', 'Escape', '2017-07-25', '2021-06-27');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (288, 'Antonie', 'Canwell', 'acanwell7z@alexa.com', 'Female', 'Lincoln', 'LS', '2021-09-17', '2018-07-10');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (289, 'Filippa', 'Giovannelli', 'fgiovannelli80@home.pl', 'Genderfluid', 'Cadillac', 'XLR', '2020-06-12', '2019-09-14');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (290, 'Tanny', 'Jorck', 'tjorck81@comsenz.com', 'Male', 'Mercury', 'Tracer', '2021-07-22', '2021-05-10');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (291, 'Sari', 'April', 'sapril82@yellowbook.com', 'Female', 'Dodge', 'Intrepid', '2019-02-06', '2019-02-13');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (292, 'Dyanne', 'Wiper', 'dwiper83@myspace.com', 'Female', 'Buick', 'Electra', '2018-02-03', '2021-09-04');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (293, 'Cordy', 'Closs', 'ccloss84@flavors.me', 'Male', 'Maserati', 'Quattroporte', '2021-01-01', '2018-09-18');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (294, 'Kelsi', 'Gunton', 'kgunton85@wikimedia.org', 'Female', 'Lexus', 'RX', '2020-11-17', '2017-11-21');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (295, 'Nester', 'MacCarter', 'nmaccarter86@google.pl', 'Male', 'Toyota', 'Sienna', '2019-03-03', '2021-03-16');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (296, 'Nickie', 'Deelay', 'ndeelay87@cyberchimps.com', 'Female', 'Volvo', 'S80', '2022-04-24', '2018-06-07');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (297, 'Leyla', 'Moxted', 'lmoxted88@cocolog-nifty.com', 'Agender', 'Isuzu', 'Rodeo', '2018-01-21', '2021-03-28');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (298, 'Staford', 'Birkinshaw', 'sbirkinshaw89@t-online.de', 'Male', 'Lotus', 'Esprit', '2019-07-23', '2019-01-12');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (299, 'Marlyn', 'Claridge', 'mclaridge8a@wunderground.com', 'Female', 'Mercedes-Benz', 'E-Class', '2017-08-21', '2020-05-18');
insert into car (id, first_name, last_name, email, gender, car_make, car_model, date, return_date) values (300, 'Harv', 'Gillean', 'hgillean8b@businesswire.com', 'Male', 'Dodge', 'Viper RT/10', '2019-04-17', '2020-01-16');
